img_train_x, img_train_y, src_train_x, src_train_y, img_test_x, img_test_y, src_test_x, src_test_y
7.858767423914465, -8.554426601984822, -1.1139309412484533, 2.60323949910398, -16.54089832255285, 3.3665771585945627, 0.812498327004068,  -2.553141081222506
-10.925941857431877, 2.0525907633156493, 4.405556436436473, -3.2072383733678445, -1.0899236658488611, 8.104905406436451, 1.490085224025722,  -9.140212171572902
8.778758791422522, -3.0757415950215616, -2.364317042688576, -2.211727606969764, -1.5357583159110533, 16.440244494411857, 0.07853187729180156,  -5.788795386657348
19.23056793538462, 7.393189543394531, 3.1564951084424067, -5.85486915654602, -18.675542375763, 10.046275525278489, -2.481022821742677,  -2.317717569765456
-0.7627239406255626, -4.315299272233979, 4.376729614000243, 1.8826544400003167, 0.04637380063382324, -8.37426930188823, 4.029644430567043,  5.108333270922136
-6.272879353965223, 9.161988295361667, 1.1664098242840053, -7.668974785850679, -16.373547404128637, -3.04128364570186, 1.2910695054602463,  -0.8247146623044253
-2.4571102128150244, -17.612884135617264, 2.7411394760898666, 3.773964031452941, -5.6902126712773295, 18.38821458822443, -1.3355435373889053,  -3.7244833336587853
-4.078229786782742, 9.519816229281428, 1.3223979517148061, -8.278474199200776, -8.310599240057112, 10.65223640570835, 0.33110206408663245,  -6.740477072869474
-12.70033078186, -12.9819297541003, 0.899472165617949, 1.1567161844512555, -9.545118007331324, -10.051449168269233, 3.3128854934101764,  2.382555385863224
1.262054953673534, 1.2731034838746424, 1.0102694529621525, -7.398885893185533, -2.219038682777583, -17.645478455228897, 2.787913279270307,  3.8105381028945793
5.376038342052844, 13.977271763111581, 0.8495762044676738, -7.730620757663036, 9.832703109640374, 11.349394730859888, 0.4290539291356428,  -7.9327651182217345
8.978212994425409, 4.440940427103314, -0.2673298303919278, -8.020657652584013, 0.5421527617948954, 1.955720243286187, 1.4114624022447684,  -7.889438729020229
8.897735302808861, -7.081643445872871, -1.7649144079233636, 1.3597809524934927, 4.3466088588290575, 9.13025948349588, 0.6471428431622526,  -8.93917290251801
-5.528453775107437, -10.869470764841775, 4.0010457172562965, 4.122201829552797, 3.838494595298183, -16.63999419701106, 2.8948730293153067,  4.910597841742792
-8.251438144446826, 5.239044954179512, 3.076480708316206, -5.952712524289794, -15.95894501481682, -7.704765066593836, 0.6849287684881702,  0.20785891414768365
-16.315802402196994, -2.6519530928188715, 1.369292591768371, -0.9032425912729769, 14.76626622137563, 10.424400252050106, 1.6779623363812188,  -6.655735779004594
-2.7654894668142482, -0.2525960939877514, 4.778846996102653, -4.007546602699622, 13.206892982648213, 8.631647461981203, 0.5202429503577886,  -7.489633082645948
-2.966788388166883, -7.509551081101389, 5.289430660324184, 4.311134673448489, -14.601721937299219, 16.076418516495828, -2.481379628104701,  -2.3748445031368277
-2.94594772148767, 15.735566524685389, -0.06569872254066045, -5.988884932079049, 19.607495082246132, -14.230868279428446, 3.831330708916644,  -0.2043817524656859
17.766400728155183, 0.07346703537346144, 0.823477132293224, -3.779731100667397, 16.824803024592725, 7.24483998338135, 1.7266311794453966,  -6.399568963107265
4.958118071684446, -15.375264196828171, 2.6702527919898866, 5.360661893364645, -7.179074164603222, -19.943030439440292, 0.6877172240033698,  1.516016106507312
-7.308580727187163, -3.4069515218547295, 5.972117629791494, 0.4296869258659606, 2.323996759755026, 18.254233657556078, 0.5436909213127774,  -4.76524681030433
14.652366315334639, -9.981785384139732, 0.36719566382934765, 0.7237188629913369, -12.714212262809088, 15.288328928411566, -1.8931030203745625,  -3.3523252283126155
-0.6786294294918278, 19.4223914244282, -0.06244187091622688, -3.7428150359154735, -10.845850493406175, 19.73078330792979, -2.848209379235599,  -1.5093672618652292
0.7794047703923752, 4.515781030518706, 1.1416924597526714, -9.062897314229001, -19.951473948968633, 13.95321728091065, -4.61312152062836,  -1.1649645145055239
-15.17485336038705, 13.053632020273326, -1.6539000751270354, -3.1147702985113455, 10.852173333165322, 7.304330860175419, -0.29644320298848115,  -8.294622330457331
4.122405136437095, 1.8027202586585958, -0.4625490090700186, -7.570152513017634, 7.138508623807933, -13.617302641810966, 1.109490134738354,  4.762532959226881
-6.2894466490276635, -7.8351684389126355, 5.10272055694109, 3.2503048459211747, 1.546886037310827, -5.771751418521118, 2.62377063175153,  3.1050972008665987
-3.3191115590119367, 7.252030631711865, 1.9584685904008587, -8.708716284095193, 2.9708787397211545, 13.942611010155147, 0.701121749466719,  -7.8090992736193385
15.018273671806995, 0.4168934991204445, -0.5629915512014616, -4.10521548302026, 2.1751180620884085, 11.687170621064315, 0.6098475400206238,  -8.721995518512667
6.7725513184908905, 3.4374621024885172, -0.5951987868789397, -7.79819489651814, 16.372420265043793, -16.229002915510442, 3.202731273923936,  0.5280973090529955
4.996140083823995, 6.987562039512994, 0.262034524458449, -9.025524426286903, -3.079749156835902, -5.7521296064270455, 5.80438799209011,  3.1322843676254166
